,P.Comp_01,P.Comp_02,P.Comp_03,P.Comp_04,P.Comp_05,P.Comp_06,P.Comp_07,P.Comp_08,P.Comp_09,P.Comp_10,P.Comp_11,P.Comp_12,P.Comp_13,P.Comp_14,P.Comp_15,P.Comp_16,P.Comp_17,P.Comp_18,P.Comp_19,P.Comp_20,P.Comp_21,Outcome
10,-0.09115233685509383,-0.264435808753951,-0.15484119752101405,0.04882981347814496,0.2513737179679426,0.08598885835301286,0.19865784412536497,0.2070436767738863,0.45533059641411633,-0.17740009772965604,-0.00889196701692289,-0.18492161076240246,0.1936759814026645,-0.01347616846369985,0.32903054133433846,0.586629219795388,-0.4968200933204216,0.4579748367897588,-0.14558754093495083,0.1391487238555607,-0.14533738187528975,22
11,-0.0803287064871699,-0.24725372499779266,-0.1387003728122867,0.028041286530430302,0.21934217914933715,0.06403095628386396,0.2137611973229303,0.21868141384063505,0.4673569253071944,-0.21803582978042352,0.019552292595123817,-0.17184891619616294,0.1670458796984231,-0.011037073021177887,0.32916868504786334,0.5666355746841135,-0.48552550015044593,0.45664246169146916,-0.1486516624970348,0.12452593264352615,-0.17701778044626726,22
12,0.17483523668658038,-0.1947816694804298,-0.2696237132694436,0.05370590659315389,0.3605536496277552,0.1365207236747198,0.18067236597333625,-0.48553295162478805,0.6234240857666388,-0.20121973139598653,0.03373764991765451,-0.16658517022314515,0.20372357340689523,-0.020043909209247188,0.30977161328220915,0.6139381353463014,-0.5217204377597868,0.5131520424957245,-0.14562940732625151,0.09774375579872602,-0.10416716999929679,22
13,0.21182880673757135,-0.1560767051129949,-0.23892484075346368,0.037949544878618464,0.20626708497172874,0.04300431429885402,0.19230719048448675,0.8539477682364021,0.27622791553509324,-0.032874110909786106,0.0352651176908735,-0.22645885452242714,0.24399957335522035,-0.010338188661731617,0.355843455305899,0.5942532718023046,-0.48635400214251473,0.42358810985854833,-0.15217632304563308,0.12085994078102232,-0.08450852149022343,14
14,0.1778826665959959,-0.18994399541316198,-0.26507920922523887,0.047852826190399274,0.35153506102834203,0.13033840173292058,0.18492476638818475,-0.4822563072079365,0.6268101395326511,-0.21266085983746474,0.04174622786667736,-0.16290450864624276,0.1962257777814292,-0.019357173599216737,0.30981050811417243,0.6083088566256514,-0.5185404066730946,0.5127769077593128,-0.1464921211641198,0.09362665924388133,-0.11308689386879534,22
15,0.23032355377402397,-0.12671702801509344,-0.21134440241622088,0.0024274017446594487,0.15153358174770398,0.005484015617589873,0.21811486196770521,0.8738336102145359,0.29677775908054704,-0.10230992489944706,0.08386890110563294,-0.20412104633157124,0.19849571024894377,-0.006170413924995067,0.3560795066998832,0.5600893733597386,-0.46705450313362445,0.4213114300789466,-0.15741210357890276,0.09587342375851667,-0.13864201807752483,14
16,0.17599115837635868,-0.192946689661811,-0.26789993587336597,0.05148577264728144,0.35713280567625366,0.1341757050071408,0.1822853454410374,-0.4842900865011547,0.6247084509882296,-0.20555946977034034,0.03677538638107696,-0.16518905721121666,0.20087958196275293,-0.01978342328820116,0.30978636649433317,0.6118028916936411,-0.5205142190717311,0.5130097500094994,-0.14595664360958088,0.09618209848481941,-0.10755051353600315,22
17,0.22107618025579767,-0.14139686656404418,-0.22513462158484232,0.020188473311638956,0.17890033335971642,0.02424416495822194,0.205211026226096,0.863890689225469,0.2865028373078201,-0.0675920179046166,0.05956700939825323,-0.2152899504269992,0.2212476418020821,-0.008254301293363343,0.3559614810028911,0.5771713225810216,-0.4767042526380697,0.42244976996874745,-0.15479421331226792,0.10836668226976949,-0.11157526978387414,14
18,0.17882842070581448,-0.1884426482888375,-0.2636688459011753,0.04603635296195822,0.3487361887043862,0.12841975009581047,0.1862444768617584,-0.4812394175613274,0.6278609838048618,-0.21621155487102697,0.04423164860947756,-0.1617622343637558,0.19389887569076733,-0.01914404875472453,0.3098225789240921,0.6065618390916565,-0.5175535004737764,0.5126604866342196,-0.1467598599413893,0.09234893962341229,-0.11585508403519143,22
19,0.23284556473354023,-0.12271343568356141,-0.2075834335520514,-0.002416526864516779,0.14406992221715514,0.00036761125196295083,0.22163408989723501,0.8765453159388268,0.29958001047310895,-0.11177844498894625,0.09049668975310013,-0.20107498157827272,0.1922906380071788,-0.005602081006349173,0.3561116955263356,0.5554306599357524,-0.46442275326877575,0.42100097374536455,-0.15812607365162137,0.09246617143726589,-0.14602385852124777,14
20,0.18029959376553228,-0.18610721942877712,-0.26147494739707644,0.04321072793993875,0.34438238731156606,0.12543518088252809,0.1882973598206508,-0.4796575892221576,0.6294956304505228,-0.22173485825656816,0.04809785865383342,-0.15998536325766502,0.1902792502164044,-0.018812521218847758,0.30984135573952265,0.6038442562609978,-0.5160183130526147,0.5124793871062967,-0.14717634248380845,0.09036137576934934,-0.12016115762736312,22
21,0.23852008939245184,-0.11370535293761438,-0.19912125360767008,-0.01331536623516329,0.12727668827342029,-0.011144298570697642,0.22955235273867705,0.8826466538184815,0.30588507610637317,-0.1330826151903195,0.10540921420990133,-0.19422133588335103,0.17832922546320762,-0.004323331939395911,0.3561841203858535,0.5449485547317833,-0.45850131607286615,0.42030244699480496,-0.1597325063152382,0.08479985371445167,-0.16263299951962434,14
22,0.17483523668658038,-0.1947816694804298,-0.2696237132694436,0.05370590659315389,0.3605536496277552,0.1365207236747198,0.18067236597333625,-0.48553295162478805,0.6234240857666388,-0.20121973139598653,0.03373764991765451,-0.16658517022314515,0.20372357340689523,-0.020043909209247188,0.30977161328220915,0.6139381353463014,-0.5217204377597868,0.5131520424957245,-0.14562940732625151,0.09774375579872602,-0.10416716999929679,22
23,0.21088305262775275,-0.15757805223731944,-0.24033520407752726,0.03976601810705955,0.20906595729568456,0.04492296593596413,0.1909874800109131,0.852930878589793,0.27517707126288254,-0.029323415876223904,0.0327796969480733,-0.2276011288049141,0.2463264754458822,-0.010551313506223825,0.35583138449597934,0.5960002893362994,-0.487340908341833,0.4237045309836416,-0.1519085842683636,0.12213766040149135,-0.08174033132382734,14
24,0.17798775038597572,-0.18977717906601482,-0.2649225021892318,0.04765099583168362,0.35122407521456916,0.1301252182176861,0.18507140088524848,-0.48214331946942435,0.6269269000073411,-0.21305538150786055,0.04202238572698835,-0.16277758928152203,0.19596723310468916,-0.01933349306093974,0.3098118493152746,0.6081147435663186,-0.5184307504287261,0.5127639720787472,-0.14652186991714963,0.09348469039716255,-0.11339447055395047,22
25,0.21876433687624108,-0.14506682620128183,-0.22858217637699768,0.024628741203383826,0.1857420212627195,0.028934202293379962,0.20198506729069368,0.8614049589782022,0.2839341068646384,-0.05891254115590898,0.053491536471408176,-0.2180821764508562,0.2269356246903668,-0.008775273135455326,0.355931974578643,0.5814418098863423,-0.47911669001418106,0.42273435494119804,-0.1541397407456091,0.1114899968975827,-0.10480858271046146,14
26,0.17504540426654008,-0.19444803678613548,-0.2693102991974295,0.053302245875722555,0.3599316780002095,0.1360943566442509,0.1809656349674637,-0.4853069761477638,0.6236576067160189,-0.2020087747367781,0.034289965638276625,-0.16633133149370363,0.20320648405341496,-0.019996548132693283,0.3097742956844135,0.6135499092276357,-0.5215011252710495,0.513126171134593,-0.14568890483231128,0.09745981810528845,-0.10478232336960705,22
27,0.2117237229475915,-0.15624352146014206,-0.23908154778947074,0.03815137523733415,0.2065780707855016,0.04321749781408849,0.19216055598742302,0.85383478049789,0.2761111550604031,-0.0324795892393903,0.03498895983056224,-0.22658577388714793,0.24425811803196074,-0.010361869200008441,0.3558421141047968,0.5944473848616373,-0.4864636583868836,0.4236010455391146,-0.15214657429260303,0.1210019096277411,-0.08420094480506832,14
28,0.1784080855458951,-0.18910991367742613,-0.26429567404520354,0.04684367439682092,0.3499801319594777,0.1292724841567483,0.18565793887350346,-0.48169136851537586,0.6273939419061014,-0.21463346818944376,0.04312701716823288,-0.16226991182263892,0.19493305439772832,-0.01923877090783209,0.3098172141196833,0.6073382913289874,-0.5179921254512513,0.5127122293564836,-0.1466408649292694,0.09291681501028741,-0.11462477729457096,22
29,0.22023550993595892,-0.14273139734122156,-0.22638827787289884,0.02180311618136436,0.18138821986989934,0.025949633080097578,0.20403795024958607,0.862986787317372,0.2855687535102995,-0.06443584454145017,0.05735774651576404,-0.2163053053447654,0.2233159992160039,-0.008443745599578553,0.3559507513940736,0.5787242270556836,-0.47758150259301935,0.42255325541327515,-0.1545562232880283,0.10950243304351975,-0.10911465630263319,14
30,0.17809283417595556,-0.18961036271886766,-0.26476579515322474,0.04744916547296794,0.3509130894007963,0.12991203470245166,0.1852180353823122,-0.4820303317309122,0.6270436604820312,-0.21344990317825635,0.04229854358729961,-0.1626506699168013,0.1957086884279488,-0.019309812522663027,0.3098131905163769,0.607920630506986,-0.5183210941843573,0.5127510363981811,-0.14655161867017957,0.09334272155044376,-0.11370204723910558,22
31,0.2223371857355558,-0.13939507039827817,-0.22325413715275755,0.017766509007050853,0.17516850359444197,0.021685962775408473,0.2069706401908609,0.8652465420876144,0.2879039630041011,-0.0723262779493662,0.0628809037219868,-0.21376691805035,0.2181451056811996,-0.007970134834040504,0.3559775754161174,0.5748419658690286,-0.47538837770564546,0.4222945418019565,-0.1551511983486271,0.1066630561091441,-0.1152661900057356,14
32,0.1812453478753509,-0.18460587230445263,-0.26006458407301286,0.04139425471149764,0.34158351498761025,0.12351652924541802,0.18961707029422445,-0.4786406995755485,0.6305464747227335,-0.2252855532901304,0.05058327939663359,-0.15884308897517813,0.18795234812574257,-0.018599396374355655,0.3098534265494424,0.6020972387270033,-0.5150314068532965,0.5123629659812036,-0.14744408126107783,0.08908365614888031,-0.12292934779375923,22
33,0.23179472683374178,-0.1243815991550331,-0.20915050391212198,-0.00039822327736001225,0.14717978035488385,0.002499446404307489,0.2201677449265976,0.8754154385537056,0.29841240572620814,-0.10783322828498827,0.08773511114998878,-0.20234417522548054,0.1948760847745809,-0.0058388863891184065,0.3560982835153139,0.5573717905290801,-0.4655193157124628,0.42113033055102383,-0.15782858612132183,0.09388585990445371,-0.14294809166969655,14
34,0.17746233143607648,-0.19061126080175067,-0.2657060373692671,0.048660147625262,0.3527790042834335,0.13119113579385838,0.18433822839992978,-0.482708258161985,0.6263430976338907,-0.21108277315588153,0.040641596425432795,-0.16341218610512592,0.19725995648839004,-0.019451895752324498,0.30980514330976383,0.6090853088629825,-0.5189790316505696,0.5128286504815767,-0.14637312615199993,0.09419453463075647,-0.11185658712817484,22
35,0.22191685057563643,-0.1400623357868668,-0.22388096529678575,0.018573830441913554,0.17641244684953344,0.022538696836346305,0.20638410220260592,0.8647945911335659,0.28743692110534075,-0.07074819126778299,0.06177627228074228,-0.2142745955092331,0.21917928438816045,-0.008064856987148154,0.3559722106117087,0.5756184181063597,-0.4758270026831203,0.4223462845242202,-0.15503220333650733,0.10723093149601923,-0.1140358832651151,14
36,0.17966909102565323,-0.18710811751166012,-0.2624151896131188,0.04442171009223279,0.3462483021942033,0.12671428197393483,0.18741755283826833,-0.48033551565323035,0.6287950676023824,-0.21936772823419337,0.04644091149196663,-0.1607468794459897,0.19183051827684583,-0.01895460444850934,0.30983330853290963,0.6050089346169946,-0.5166762505188268,0.5125570011896923,-0.14699784996562887,0.09121318884966206,-0.11831569751643242,22
37,0.224228693955193,-0.13639237614962915,-0.22043341050463042,0.014133562550168684,0.16957075894653034,0.01784865950118829,0.20961006113800823,0.8672803213808327,0.2900056515485225,-0.07942766801649061,0.06785174520758723,-0.2114823694853761,0.21349130149987602,-0.00754388514505609,0.3560017170359567,0.571347930801039,-0.4734145653070087,0.42206169955177003,-0.15568667590316618,0.10410761686820605,-0.1208025703385278,14
38,0.1812453478753509,-0.18460587230445263,-0.26006458407301286,0.04139425471149764,0.34158351498761025,0.12351652924541802,0.18961707029422445,-0.4786406995755485,0.6305464747227335,-0.2252855532901304,0.05058327939663362,-0.1588430889751781,0.1879523481257427,-0.018599396374355655,0.30985342654944237,0.6020972387270033,-0.5150314068532964,0.5123629659812036,-0.147444081261078,0.08908365614888034,-0.12292934779375925,22
39,0.2261202021748302,-0.13338968190098013,-0.21761268385650331,0.010500616093286515,0.1639730142986187,0.01401135622696811,0.21224948208515557,0.8693141006740509,0.2921073400929439,-0.08652905808361504,0.07282258669318763,-0.20919782092040218,0.20883749731855228,-0.007117635456071665,0.35602585865579595,0.5678538957330492,-0.47144075290837223,0.4218288573015834,-0.15622215345770515,0.10155217762726797,-0.12633895067131998,14
40,0.1810351802953912,-0.18493950499874695,-0.260377998145027,0.041797915428929,0.34220548661515604,0.12394289627588691,0.189323801300097,-0.47886667505257274,0.6303129537733534,-0.22449650994933879,0.05003096367601136,-0.15909692770461967,0.18846943747922312,-0.018646757450909483,0.309850744147238,0.6024854648456688,-0.5152507193420338,0.5123888373423354,-0.14738458375501806,0.0893675938423179,-0.12231419442344899,22
41,0.2249642804850519,-0.135224661719599,-0.21933646125258097,0.012720750039158936,0.1673938582501203,0.0163563748945471,0.21063650261745442,0.8680712355504175,0.29082297487135306,-0.08218931970926123,0.06978485022976516,-0.2105939339323307,0.21168148876269455,-0.007378121377117704,0.3560111054436719,0.5699891393857096,-0.4726469715964278,0.42197114978780853,-0.15589491717437579,0.10311383494117457,-0.12295560713461363,14
42,0.18713004011422218,-0.17526415686421123,-0.2512889900566174,0.030091754623419793,0.3241683094163297,0.11157825239228851,0.19782860212979397,-0.4723133862188696,0.6370850613053779,-0.24737876683229523,0.06604811957405708,-0.1517356045508149,0.1734738462282911,-0.01727328623084857,0.30992853381116464,0.5912269074043686,-0.5088906571686497,0.5116385678695121,-0.1491100114307547,0.08113340073262852,-0.14015364216244602,22
43,0.23662858117281463,-0.1167080471862634,-0.20194198025579718,-0.009682419778281121,0.13287443292133191,-0.007306995296477427,0.2269129317915297,0.8806128745252633,0.3037833875619517,-0.1259812251231951,0.10043837272430092,-0.19650588444832498,0.1829830296445315,-0.004749581628380444,0.35615997876601424,0.5484425897997731,-0.4604751284715026,0.42053528924499156,-0.15919702876069927,0.08735529295538977,-0.15709661918683215,14
44,-0.14044506141123755,0.2527129697630858,-0.6516190156846332,-0.09755001078089333,-0.009691120253242506,0.20921905551963677,-0.05489264946610099,-0.5500026747008333,0.418658899712764,0.07188475347940602,0.3924886753240076,0.008017380970323354,0.06736070567462765,-0.0063966153129749225,0.15269471676795776,0.22986366435467373,-0.34083142645602416,1.117518173133118,-0.3424387949232821,-0.11536481143653961,-0.0329794391861299,9
45,-0.15153189322216445,0.23511306415929498,-0.6681523416346431,-0.07625596303243522,0.023119339034011494,0.23171091443260447,-0.07036327540124643,-0.5619234100856265,0.40634012299847544,0.11350863672803221,0.36335272818009284,-0.005373206202815228,0.09463837949262523,-0.008895022965750869,0.152553213772611,0.2503435008883539,-0.3524006736117158,1.1188829479934628,-0.33930016220465803,-0.10038643345584154,-0.0005286589284771576,9
46,-0.09999277162455607,0.29690851447811173,-0.615762299906023,-0.11994940131162683,-0.17421344793059043,0.10868594041202377,-0.03843150846004012,0.793196914846708,0.07530577471432837,0.22724511822047894,0.4031055815520767,-0.04767888917511776,0.09912698612986443,0.004088524639815633,0.19881070298098963,0.2037897785894735,-0.30185577369296335,1.0275284765063053,-0.34996485879897377,-0.09692137809456443,-0.023444345902732533,14
47,-0.08448435923693799,0.3215275038108197,-0.5926352568206437,-0.14973580733965405,-0.22010916836105518,0.07722401969968438,-0.016790984729865954,0.809871802990031,0.09253744852829238,0.16902105948103355,0.44386134400229593,-0.028947952191956384,0.06097060189325092,0.0075833315289616,0.19900863931152524,0.1751423023751874,-0.28567255210499704,1.0256194107144336,-0.3543552212906028,-0.11787333863511691,-0.06883694237376861,14
48,0.15281418556056978,0.3977198504423722,-0.6822048351856392,-0.11078105030377813,-0.1750652000572738,0.11161071055812745,0.0010543960862418882,0.7253578534035009,-0.03883979410431096,0.10123509960223609,-0.7144819081700676,-0.09405517420555531,0.0987458817986738,0.035156212481008815,0.4409914476991073,0.4082509649768058,-0.5333823354578587,0.33665233908884484,-0.23584129103927676,-0.0937696893605127,-0.09004700990318165,17
49,0.15281418556056978,0.3977198504423722,-0.6822048351856392,-0.11078105030377813,-0.1750652000572738,0.11161071055812745,0.0010543960862418882,0.7253578534035009,-0.03883979410431096,0.10123509960223609,-0.7144819081700676,-0.09405517420555531,0.0987458817986738,0.035156212481008815,0.4409914476991073,0.4082509649768058,-0.5333823354578587,0.33665233908884484,-0.23584129103927676,-0.0937696893605127,-0.09004700990318165,17
50,-0.14579539821101897,0.21398369317980295,-0.7071092504613855,-0.06106379171168846,0.04491091328377037,0.2663838457692173,-0.08150628091038199,-0.6679985547885607,0.3383128382028961,0.24679647990382966,0.4414588142111476,-0.07117092339204371,0.19461269059309863,-0.006106815222285198,0.5064451001305309,0.8445780952072228,-0.589197012552839,-0.040144010068589676,-0.08948149437988455,-0.1530921372314175,-0.09831757546865821,15
51,-0.093264876727171,0.2773529514819093,-0.6532407757822585,-0.10666137329127681,-0.15535583048288146,0.14134761851165187,-0.04819110912875571,0.6881877388448348,0.008380052027873815,0.3568108959928067,0.4838170444100344,-0.11227920147659037,0.1966620897830497,0.007100143462747759,0.5527152427331237,0.7961930375046896,-0.537617574498248,-0.13162052161771978,-0.10042685186752465,-0.15096646921535858,-0.1241350562469934,14
52,-0.10375780624099552,0.2606958422103019,-0.6688884402170666,-0.08650801064457636,-0.12430297043335374,0.16263462766209774,-0.0628330005401719,0.6769055765212114,-0.0032788292435257083,0.39620506021103163,0.456241859279301,-0.12495247818472859,0.2224785460578938,0.004735571162522166,0.5525813198071255,0.8155758048152535,-0.5485670772058694,-0.13032885537293007,-0.09745635024470325,-0.13679045689162275,-0.09342260784703067,14
53,-0.15321323386184196,0.23244400260494028,-0.6706596542107561,-0.07302667729298438,0.028095112054377373,0.23512185067635574,-0.07270942735426629,-0.5637312139018205,0.40447195540343417,0.11982098345436501,0.3589342024151147,-0.007403916038347586,0.09877509432046853,-0.009273911578181462,0.15253175455497614,0.2534493098376781,-0.3541551735216149,1.1190899188825174,-0.338824182156179,-0.09811493190834104,0.004392568034004771,9
54,-0.09635882750466047,0.30267725658318984,-0.6103431518894415,-0.12692897680478266,-0.18496777140472115,0.10131375692117785,-0.03336068289806869,0.7971041885381611,0.07934351488831348,0.2136020082357591,0.4126555057871379,-0.04328984040540362,0.09018615036489441,0.004907430703670521,0.19885708358697862,0.19707707807978941,-0.2980637077186595,1.0270811426183823,-0.35099361219821945,-0.10183085895589454,-0.034080776951239844,14
55,-0.15731150167105593,0.22593816506620076,-0.6767712286150315,-0.06515529330307303,0.04022355879151921,0.24343600777049954,-0.0784281727397522,-0.5681377357037933,0.3999182968905211,0.13520732859980125,0.34816404586298055,-0.012353771262457687,0.10885833671333665,-0.010197452570981036,0.152479447711991,0.2610197191516556,-0.3584317670519939,1.1195944104245883,-0.33766398078801124,-0.09257814688630854,0.016388058755054516,9
56,-0.10770787682248369,0.2846610910912957,-0.6272675117782043,-0.1051312980634896,-0.15138130351725143,0.12433757656649909,-0.049197208580952764,0.7849015127788518,0.06673338362178499,0.25621034863850556,0.38283045687353545,-0.05699713179524701,0.11810897545283683,0.002349932569764006,0.19871223386794284,0.21804128848772758,-0.30990658211047856,1.0284781961195015,-0.34778074687098576,-0.08649822351026608,-0.0008624949544866756,14
57,-0.15972842884059232,0.22210138908181595,-0.6803754904431939,-0.06051319505261247,0.04737623250829519,0.248339228620892,-0.08180076617221825,-0.5707364536895722,0.3972328059726493,0.14428132701890467,0.3418124150758245,-0.015272916651035445,0.11480486427836144,-0.010742104951350015,0.1524486000866408,0.26548431951630913,-0.3609538606724741,1.1198919310776043,-0.3369797594683226,-0.08931286341177654,0.02346232251362232,9
58,-0.10297910627339064,0.2921678267129183,-0.6202156951578864,-0.11421366420569502,-0.1653756651370305,0.11474431838094855,-0.0425986562130844,0.7899859610118973,0.07198760498283852,0.23845687347069458,0.39525756058753647,-0.05128576038281226,0.10647446499952748,0.003415556792225052,0.19877258791754104,0.20930620081775336,-0.3049720511138873,1.0278960904940353,-0.34911944075733314,-0.09288682161261126,-0.01470344578646715,14
59,-0.15972842884059232,0.22210138908181595,-0.6803754904431939,-0.06051319505261247,0.04737623250829519,0.248339228620892,-0.08180076617221825,-0.5707364536895722,0.3972328059726493,0.14428132701890467,0.3418124150758245,-0.015272916651035445,0.11480486427836144,-0.010742104951350015,0.1524486000866408,0.26548431951630913,-0.3609538606724741,1.1198919310776043,-0.3369797594683226,-0.08931286341177654,0.02346232251362232,9
60,-0.12283994257958127,0.2606395371021037,-0.6498333249632211,-0.07606772640843222,-0.1065993463339584,0.1550360027602607,-0.0703125761581315,0.768631278433106,0.04991987526641367,0.3130214691755009,0.34306372498873233,-0.07527352031503817,0.1553394089034268,-0.001060064942111352,0.19851910090922847,0.2459935690316451,-0.3256970812995706,1.030340934120994,-0.3434969264346742,-0.06605470958276145,0.04342854770785083,14
61,-0.14621573337093832,0.21331642779121432,-0.7077360786054138,-0.060256470276825756,0.046154856538861845,0.26723657983015514,-0.08209281889863695,-0.6684505057426092,0.3378457963041358,0.24837456658541288,0.44035418276990307,-0.07167860085092682,0.1956468693000596,-0.0062015373753927855,0.5064397353261222,0.8453545474445538,-0.5896356375303137,-0.04009226734632635,-0.08936249936776476,-0.15252426184454237,-0.09708726872803772,15
62,-0.11153400669950399,0.24835143252141154,-0.6804847608815892,-0.07157256409961632,-0.1012900202141615,0.17841020778944747,-0.07368395332288877,0.6685444838713143,-0.011919104370591514,0.4253996638203209,0.4358061776162771,-0.13434451117406573,0.24161085213666927,0.0029832113300307184,0.552482070925564,0.8299401712058778,-0.5566816392891529,-0.1293716150110524,-0.09525494252048758,-0.12628476223443286,-0.07066193314555168,14
63,-0.14621573337093832,0.21331642779121432,-0.7077360786054138,-0.060256470276825756,0.046154856538861845,0.26723657983015514,-0.08209281889863695,-0.6684505057426092,0.3378457963041358,0.24837456658541288,0.44035418276990307,-0.07167860085092682,0.1956468693000596,-0.0062015373753927855,0.5064397353261222,0.8453545474445538,-0.5896356375303137,-0.04009226734632635,-0.08936249936776476,-0.15252426184454237,-0.09708726872803772,15
64,-0.10775099026022956,0.25435682101870954,-0.674843307585335,-0.07883845701338066,-0.11248550950998476,0.17073560124100703,-0.06840511142859405,0.6726120424577507,-0.007715727281748684,0.4111968836860721,0.4457478605874779,-0.12977541404411794,0.23230324377402178,0.003835710707999555,0.5525303541652427,0.8229521010698986,-0.5527340144918798,-0.1298372995114255,-0.09632589762956545,-0.13139564071630902,-0.08173469381113606,14
65,-0.1463208171609182,0.2131496114440671,-0.7078927856414208,-0.060054639918110074,0.04646584235263472,0.2674497633453896,-0.0822394533957007,-0.6685634934811213,0.3377290358294457,0.24876908825580865,0.4400780249095919,-0.07180552021564761,0.19590541397679978,-0.0062252179136697,0.50643839412502,0.8455486605038867,-0.5897452937746823,-0.04007933166576042,-0.08933275061473482,-0.15238229299782358,-0.0967796920428826,15
66,-0.11121875532956445,0.24885188156285307,-0.680014639773568,-0.07217805517576334,-0.10222297765548011,0.1777706572437441,-0.07324404983169755,0.6688834470868507,-0.011568822946521283,0.4242160988091335,0.4366346511972105,-0.1339637530799034,0.24083521810644865,0.003054252944861454,0.5524860945288705,0.8293578320278796,-0.5563526705560469,-0.1294104220527502,-0.0953441887795774,-0.12671066877458922,-0.07158466320101703,14
